! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.0                      NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"BAR_DRC_out_0_AF18_Coords.txt"       NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF18_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
3.000000                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-2.809890                alpha0      ! 0-lift angle of attack, depends on airfoil.
15.939576                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-5.034134                alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
6.421196                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.816054                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.066756                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.000000                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.076918                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  1.00000000000000e-03  0.00000000000000e+00
-1.77000000000000e+02  1.75014170155669e-01  1.00000000000000e-03  1.19999999999999e-01
-1.74000000000000e+02  3.50028340311340e-01  1.00000000000000e-03  2.40000000000001e-01
-1.71000000000000e+02  5.25042510467009e-01  1.00000000000000e-03  3.60000000000000e-01
-1.68000000000000e+02  7.00056680622678e-01  2.18113391583407e-03  4.42524326402705e-01
-1.65000000000000e+02  8.75070850778348e-01  3.03328224281604e-02  5.06310816006764e-01
-1.62000000000000e+02  1.05008502093402e+00  7.41946442775173e-02  5.70097305610822e-01
-1.59000000000000e+02  1.13870256598255e+00  1.26037188282619e-01  5.96805496986253e-01
-1.56000000000000e+02  1.05452686081682e+00  1.82958686071833e-01  5.49358062500997e-01
-1.53000000000000e+02  9.90469111631790e-01  2.45940018818442e-01  5.01912791316284e-01
-1.50000000000000e+02  9.36470340437113e-01  3.11951269043748e-01  4.54471390322691e-01
-1.47000000000000e+02  8.96048922125121e-01  3.85086617213429e-01  4.43451431555483e-01
-1.44000000000000e+02  8.57331957414856e-01  4.59871477575374e-01  4.32433429804128e-01
-1.41000000000000e+02  8.22023899908044e-01  5.37955362321849e-01  4.21418289589035e-01
-1.38000000000000e+02  7.86998526708587e-01  6.17791791644673e-01  4.18419242278010e-01
-1.35000000000000e+02  7.52114495662808e-01  6.98504493255669e-01  4.19428069310837e-01
-1.32000000000000e+02  7.14999904356516e-01  7.79452215194698e-01  4.20438625593975e-01
-1.29000000000000e+02  6.76671055210833e-01  8.59679748848700e-01  4.22803759758649e-01
-1.26000000000000e+02  6.35913690386367e-01  9.38466905932656e-01  4.27874725772158e-01
-1.23000000000000e+02  5.92346158144180e-01  1.01426363842029e+00  4.32946304789751e-01
-1.20000000000000e+02  5.47373542193133e-01  1.08856515860976e+00  4.38018606037135e-01
-1.17000000000000e+02  4.98225716151370e-01  1.15619660526395e+00  4.42930337958828e-01
-1.14000000000000e+02  4.47855920665506e-01  1.22094536568476e+00  4.47842115339446e-01
-1.11000000000000e+02  3.95042186291446e-01  1.27992875363880e+00  4.52753941637457e-01
-1.08000000000000e+02  3.40369251181466e-01  1.33200542290025e+00  4.55709010148161e-01
-1.05000000000000e+02  2.84766715703525e-01  1.38062873281536e+00  4.57685719830480e-01
-1.02000000000000e+02  2.27540200471907e-01  1.41749731994612e+00  4.59662474962425e-01
-9.90000000000000e+01  1.70233598945198e-01  1.45010249136395e+00  4.60072138026215e-01
-9.60000000000000e+01  1.12766824828304e-01  1.47418083135584e+00  4.57347645303700e-01
-9.30000000000000e+01  5.61667400736040e-02  1.48930195007676e+00  4.54623309542619e-01
-9.00000000000000e+01 -1.73896941256643e-16  1.49994427188172e+00  4.51899129712181e-01
-8.70000000000000e+01 -5.61667400736043e-02  1.48930195007676e+00  4.42144729583039e-01
-8.40000000000000e+01 -1.12766824828305e-01  1.47418083135584e+00  4.32390335801965e-01
-8.10000000000000e+01 -1.70233598945198e-01  1.45010249136395e+00  4.22635949065794e-01
-7.80000000000000e+01 -2.27540200471908e-01  1.41749731994612e+00  4.10427784205336e-01
-7.50000000000000e+01 -2.84766715703525e-01  1.38062873281536e+00  3.96992734729415e-01
-7.20000000000000e+01 -3.40369251181466e-01  1.33200542290025e+00  3.83557694208225e-01
-6.90000000000000e+01 -3.95042186291446e-01  1.27992875363880e+00  3.69541567127234e-01
-6.60000000000000e+01 -4.47855920665507e-01  1.22094536568476e+00  3.54363355818889e-01
-6.30000000000000e+01 -4.98225716151370e-01  1.15619660526395e+00  3.39185302719168e-01
-6.00000000000000e+01 -5.47373542193134e-01  1.08856515860976e+00  3.24007409090105e-01
-5.70000000000000e+01 -5.92346158144181e-01  1.01426363842029e+00  3.08922305956089e-01
-5.40000000000000e+01 -6.35913690386367e-01  9.38466905932655e-01  2.93837693660782e-01
-5.10000000000000e+01 -6.76671055210833e-01  8.59679748848699e-01  2.78753542006747e-01
-4.80000000000000e+01 -7.14999904356516e-01  7.79452215194697e-01  2.64495786663388e-01
-4.50000000000000e+01 -7.52114495662808e-01  6.98504493255669e-01  2.50651718134911e-01
-4.20000000000000e+01 -7.49498526708588e-01  6.17791791644672e-01  2.36808347532468e-01
-3.90000000000000e+01 -7.54107797700552e-01  5.37955362321849e-01  2.23089758092923e-01
-3.60000000000000e+01 -7.66769308632091e-01  4.59871477575374e-01  2.09620228842443e-01
-3.30000000000000e+01 -7.90506676789459e-01  3.85086617213428e-01  1.96151528054762e-01
-3.00000000000000e+01 -8.23631191946352e-01  3.11951269043747e-01  1.82683631267624e-01
-2.93939393939394e+01 -8.34124775248417e-01  2.98615662937625e-01  1.78126497745256e-01
-2.87878787878788e+01 -8.44940214717570e-01  2.85280056831503e-01  1.73569416617973e-01
-2.81818181818182e+01 -8.56077510353809e-01  2.71944450725381e-01  1.69012393429522e-01
-2.75757575757576e+01 -8.67536662157137e-01  2.58608844619258e-01  1.64455434534329e-01
-2.69696969696970e+01 -8.79317670127552e-01  2.45273238513136e-01  1.59898547251308e-01
